rating,review_length_text,review_length_title,polarity_text,polarity_title,subjectivity_text,subjectivity_title,lemmatized_text,lemmatized_title,day_of_week,month,year,vader_sentiment,vader_label,bert_label,bert_score
5,47,2,0.2975,0.0,0.3966666666666667,0.0,"['free', 'snack', 'drink', 'board', 'arrive']",['time'],Wednesday,7,2017,0.5106,positive,POSITIVE,0.8460476994514465
5,117,13,0.1410714285714285,0.0,0.4835714285714285,0.1666666666666666,"['extra', 'husband', 'upper', 'deck', 'people', 'might', 'plus', 'behind', 'amount', 'leg', 'accommodation', 'window', 'additional', 'storage', 'guy', 'front', 'able', 'cheese', 'home', 'right', 'condition', 'entire', 'upper', 'deck']","['upper', 'deck', 'peace', 'quiet']",Wednesday,7,2017,0.0,neutral,NEGATIVE,0.7849543690681458
1,33,4,0.1333333333333333,-1.0,0.4000000000000001,1.0,"['cost', 'staff', 'attitude', 'miss', 'meal', 'sleep', 'food']","['bad', 'business', 'class', 'service']",Wednesday,7,2017,-0.1531,negative,NEGATIVE,0.9917379021644592
4,17,2,0.2479166666666666,0.0,0.4583333333333333,0.0,"['operate', 'board', 'staff']",['france'],Wednesday,7,2017,0.0,neutral,POSITIVE,0.9344609975814819
4,37,9,0.525,0.4,0.4333333333333333,0.475,"['check', 'transfer', 'although', 'traveller', 'clear', 'control', 'plan', 'movie']","['lovely', 'flight', 'cdg', 'always', 'fun', 'luggage', 'delay']",Wednesday,7,2017,0.3818,positive,NEGATIVE,0.9938192963600159
4,21,15,0.3666666666666666,0.2024999999999999,0.5666666666666668,0.42,"['free', 'booking', 'free', 'champagne']","['good', 'stafffree', 'cocktailsseemed', 'leg', 'room', 'seat', 'go', 'back', 'little']",Wednesday,7,2017,0.8316,positive,NEGATIVE,0.9877504706382751
4,28,2,1.0,0.8,1.0,0.75,"['number', 'occasion', 'carrier', 'food', 'schedule']","['great', 'service']",Wednesday,6,2017,0.0772,positive,NEGATIVE,0.7646448612213135
3,71,5,0.1305555555555555,0.3,0.4958333333333334,0.5,"['last', 'narrow', 'movie', 'stop', 'half', 'meal', 'food', 'wine', 'bottle', 'meal', 'ready']","['good', 'expect']",Wednesday,6,2017,0.0772,positive,NEGATIVE,0.9974109530448914
5,44,2,0.6642857142857144,1.0,0.6619047619047619,0.3,"['first', 'british', 'food', 'beverage', 'land', 'rest']","['well', 'ever']",Wednesday,6,2017,0.0,neutral,POSITIVE,0.9274011850357056
4,21,3,0.0124999999999999,0.4,0.2875,0.8,"['spacious', 'I', 've', 'past']","['comfortable', 'shorthaul', 'flight']",Wednesday,6,2017,0.0,neutral,POSITIVE,0.9957208037376404
4,40,2,0.2983333333333333,0.6,0.5533333333333335,1.0,['rest'],"['nice', 'flight']",Wednesday,6,2017,0.0,neutral,NEGATIVE,0.9964262843132019
4,53,6,0.175,0.0,0.475,0.3,"['land', 'city', 'delayed', 'suitcase', 'arrive', 'food', 'onboard']","['luggage', 'arrive', 'despite', 'short', 'connection', 'time']",Wednesday,6,2017,-0.2263,negative,NEGATIVE,0.9689449667930603
4,39,5,0.2333333333333333,0.7,0.4380952380952382,0.6000000000000001,"['other', 'movie', 'less', 'select']","['good', 'services', 'air', 'france']",Wednesday,6,2017,0.0,neutral,NEGATIVE,0.9988158941268921
4,88,3,0.2361805555555555,0.0,0.5222222222222223,0.0,"['uneventful', 'pilot', 'due', 'cramp', 'tall', 'people', 'always', 'extra', 'leg', 'accommodation', 'expensive', 'booking', 'always', 'food', 'personnel']",['experience'],Wednesday,6,2017,-0.2023,negative,NEGATIVE,0.9956939220428467
3,90,5,-0.0208333333333333,0.0,0.6395833333333334,0.0,"['appear', 'settle', 'less', 'value', 'money', 'ready', 'board', 'settle', 'become', 'long', 'haul', 'food', 'toilet', 'area', 'sleep', 'difficult']","['economy', 'flight']",Wednesday,6,2017,0.2128,positive,NEGATIVE,0.9984386563301086
5,35,16,0.2099999999999999,0.23,0.7496666666666666,0.3916666666666666,"['attendant', 'smooth', 'movie', 'hear', 'clear', 'food', 'chicken']","['come', 'back', 'france', 'last', 'week', 'flight', 'attendant', 'attentive', 'flight', 'smooth']",Wednesday,6,2017,0.3818,positive,POSITIVE,0.9821463227272034
5,88,5,0.3114583333333333,0.0,0.8760416666666667,0.0,"['delayed', 'delayed', 'due', 'delayed', 'arrive', 'roomy', 'love', 'safety', 'video', 'people', 'waiting', 'area', 'roomy', 'final', 'roomy', 'far', 'pleasantly', 'surprised']","['flight', 'breeze']",Wednesday,6,2017,0.8074,positive,POSITIVE,0.9970439076423645
4,45,7,0.1892857142857143,0.0,0.6857142857142857,0.0,"['necessary', 'water', 'pillow', 'always', 'plus', 'unfortunately', 'free', 'meal']","['get', 'hang']",Wednesday,6,2017,0.2263,positive,NEGATIVE,0.9930425882339478
4,13,6,0.3666666666666667,0.0,0.5666666666666667,0.5,"['country', 'inflight', 'movie']","['travel', 'dakar']",Wednesday,6,2017,0.0,neutral,POSITIVE,0.8349847793579102
1,242,8,-0.0107638888888888,-0.3,0.2279513888888889,0.6,"['check', 'klm', 'check', 'desk', 'queue', 'half', 'via', 'booking', 'min', 'transfer', 'first', 'min', 'depart', 'second', 'different', 'bus', 'transfer', 'suitcase', 'bathroom', 'bag', 'arrive', 'accommodation', 'shop', 'emergency', 'suitcase', 'later', 'refuse', 'anything', 'without', 'receipt', 'receipt', 'compensation', 'compensation', 'wife', 'second', 'check', 'snack', 'drink', 'first', 'croissant', 'cup', 'water', 'holiday']","['late', 'departure', 'lose', 'luggage', 'rubbish', 'drink', 'snack']",Wednesday,6,2017,-0.2732,negative,NEGATIVE,0.9851754307746887
1,51,4,0.0694696969696969,0.5,0.444621212121212,0.5,"['far', 'long', 'sit', 'pillow', 'blanket', 'apparently', 'along', 'food', 'first', 'last']","['uncomfortabe', 'flight', 'ever']",Wednesday,6,2017,0.0,neutral,NEGATIVE,0.9829461574554443
5,270,3,0.3580687830687831,0.0,0.6388888888888891,0.0,"['dog', 'direct', 'los', 'dog', 'able', 'arrangement', 'dog', 'entire', 'dog', 'write', 'pilot', 'note', 'pet', 'board', 'please', 'control', 'place', 'area', 'worry', 'area', 'collect', 'phone', 'message', 'land', 'attendant', 'phone', 'number', 'dog', 'dog', 'arrive', 'treat', 'exit', 'member', 'pet', 'worry', 'parent', 'pet', 'separate', 'message', 'without', 'pet']","['fly', 'pet']",Tuesday,6,2017,-0.128,negative,NEGATIVE,0.9774148464202881
1,152,4,0.0695436507936507,0.0,0.3477182539682539,0.0,"['daughter', 'limit', 'visit', 'quick', 'arrive', 'check', 'canceled', 'without', 'notice', 'email', 'desk', 'rebooke', 'booking', 'might', 'unhelpful', 'head', 'klm', 'attempt', 'compensation']","['customer', 'service', 'nonexistant']",Tuesday,6,2017,0.0,neutral,NEGATIVE,0.9990167617797852
4,20,8,0.0,0.0,0.0,1.0,"['sleep', 'rest']","['business', 'class', 'way', 'sleep']",Tuesday,6,2017,0.0,neutral,NEGATIVE,0.9992782473564148
5,36,4,0.4122222222222222,0.0,0.4505555555555555,0.0,"['first', 'movie', 'wine', 'food', 'attention', 'top', 'cost', 'less']","['lax', 'ppt', 'roundtrip']",Tuesday,6,2017,0.2023,positive,NEGATIVE,0.9904419183731079
5,18,2,0.2722222222222222,0.52,0.3999999999999999,1.0,"['vegetarian', 'food', 'attendant']",['comfortable'],Tuesday,6,2017,0.0,neutral,NEGATIVE,0.5310559868812561
5,67,2,0.5933333333333334,0.8,0.7733333333333333,0.75,"['always', 'smile', 'face', 'coffee']","['great', 'service']",Tuesday,6,2017,0.3612,positive,POSITIVE,0.9982830286026001
5,56,2,0.4971428571428571,0.8,0.687142857142857,0.75,"['food', 'care', 'immediately', 'check', 'operate', 'right', 'soon', 'guess']","['great', 'flight']",Tuesday,6,2017,0.4939,positive,NEGATIVE,0.7740928530693054
5,117,3,0.317989417989418,0.5,0.5821428571428572,0.875,"['family', 'member', 'friend', 'schedule', 'twice', 'single', 'accommodation', 'check', 'without', 'personnel', 'regard', 'facility', 'especially', 'light', 'size', 'traffic', 'check', 'staff', 'organize', 'convenient', 'forward', 'similar', 'schedule']","['air', 'france', 'outstanding']",Tuesday,6,2017,0.4939,positive,NEGATIVE,0.9830668568611145
4,63,4,0.3457142857142857,0.4555555555555555,0.6429761904761905,0.5833333333333334,"['although', 'acceptable', 'board', 'food', 'offering', 'date', 'recent', 'movie', 'purchase', 'special', 'meal', 'online', 'check', 'decent', 'cost']","['clean', 'modern', 'great', 'service']",Tuesday,6,2017,0.6124,positive,NEGATIVE,0.9804934859275818
4,85,2,0.2055555555555555,0.7,0.5111111111111111,0.6000000000000001,"['search', 'generally', 'united', 'klm', 'united', 'lufthansa', 'prefer', 'family', 'especially', 'long', 'job', 'united', 'always']","['good', 'flight']",Tuesday,6,2017,0.8255,positive,POSITIVE,0.8790435791015625
2,165,10,-0.0166666666666666,-0.6999999999999998,0.3102564102564102,0.6666666666666666,"['last', 'check', 'delayed', 'free', 'window', 'aisle', 'place', 'leg', 'wifi', 'movie', 'music', 'worth', 'food', 'luggage', 'stop', 'luggage', 'tag', 'luggage', 'chaotic', 'people', 'front', 'desk', 'half', 'arrive']","['air', 'france', 'bad', 'seat', 'business', 'class', 'lose', 'luggage']",Tuesday,6,2017,-0.2732,negative,NEGATIVE,0.9883650541305542
3,68,10,-0.0311728395061728,0.0,0.304320987654321,0.0,"['cost', 'standard', 'equipment', 'configuration', 'bother', 'food', 'unless', 'wish', 'have', 'bother', 'arrive', 'age', 'luggage', 'appear']","['sheep', 'cheese', 'red', 'pepper', 'spread', 'pretzel', 'bun']",Tuesday,6,2017,-0.2732,negative,NEGATIVE,0.9969094395637512
5,124,2,0.5317948717948718,1.0,0.7467948717948718,1.0,"['husband', 'comfy', 'movie', 'free', 'headphone', 'lucky', 'sit', 'attendant', 'speak', 'different', 'language', 'worry', 'able']","['wonderful', 'flight']",Tuesday,6,2017,0.4939,positive,POSITIVE,0.9930853843688965
2,158,3,-0.0374503968253968,0.0,0.455704365079365,0.0,"['select', 'due', 'first', 'last', 'extra', 'adequate', 'standard', 'simply', 'tight', 'staff', 'due', 'people', 'front', 'limit', 'limit', 'amount', 'word', 'english', 'french', 'simply', 'home']","['need', 'improve']",Tuesday,6,2017,0.2263,positive,POSITIVE,0.8338348865509033
4,78,8,0.1391666666666666,0.375,0.355,0.1,"['food', 'app', 'check', 'credit', 'card', 'app', 'across', 'aisle', 'narrow', 're', 'tall']","['air', 'france', 'provide', 'service', 'smile']",Tuesday,6,2017,0.3818,positive,NEGATIVE,0.9855883121490479
5,45,2,0.61875,0.78125,0.7625,0.9,"['ground', 'desk', 'food', 'stewardess']","['fantastic', 'crew']",Tuesday,6,2017,0.0,neutral,NEGATIVE,0.7111859321594238
3,159,3,-0.1510416666666666,-0.5,0.5391666666666668,0.5,"['transfer', 'arrive', 'check', 'stand', 'stroller', 'item', 'without', 'stroller', 'boarding', 'either', 'people', 'family', 'child', 'talk', 'station', 'manager', 'hear', 'least', 'notice', 'exit', 'arrive', 'shock', 'realize', 'leg', 'accommodation', 'cramp']","['lousy', 'ground', 'crew']",Tuesday,6,2017,-0.5267,negative,NEGATIVE,0.9942175149917603
2,226,7,-0.1065942028985507,-0.5,0.4656521739130434,0.5,"['check', 'open', 'suppose', 'sky', 'everyone', 'something', 'suppose', 'perhaps', 'either', 'rest', 'french', 'second', 'front', 'behind', 'clear', 'tag', 'bag', 'deliver', 'deliver', 'bag', 'product', 'side', 'lie', 'flat', 'direct', 'aisle', 'access', 'appreciate', 'quiet', 'front', 'top', 'deck', 'shock', 'check', 'luggage', 'joke']","['lousy', 'experience', 'affaire', 'cabin']",Tuesday,6,2017,0.6908,positive,NEGATIVE,0.948482871055603
5,26,6,0.5,0.375,0.575,0.375,"['state', 'various', 'food']","['consistently', 'one', 'well', 'airline']",Tuesday,6,2017,0.0,neutral,POSITIVE,0.5791703462600708
5,71,8,0.5143356643356642,0.25,0.549067599067599,0.3333333333333333,"['personal', 'movie', 'kid', 'meal', 'first', 'delicious', 'meal', 'attendant', 'professional', 'drop', 'luggage', 'advance']","['first', 'time', 'france', 'first', 'time', 'air', 'france']",Tuesday,6,2017,0.3818,positive,POSITIVE,0.9982922673225403
4,226,4,0.0685802469135802,-0.05,0.4458024691358024,0.4,"['last', 'worth', 'extra', 'money', 'window', 'across', 'middle', 'long', 'hrs', 'first', 'hrs', 'arrive', 'first', 'klm', 'delayed', 'literally', 'run', 'fight', 'city', 'large', 'train', 'eventually', 'car', 'reach', 'number']","['long', 'way', 'around']",Tuesday,6,2017,-0.296,negative,NEGATIVE,0.9890515208244324
2,138,7,-0.0112012987012987,-0.2125,0.414448051948052,0.4875,"['miss', 'handle', 'different', 'queue', 'rebooke', 'first', 'home', 'bag', 'arrive', 'food', 'design', 'foot', 'rest', 'leg', 'position', 'movie', 'limited', 'personal', 'movie', 'age', 'canceled', 'headphone']","['miss', 'connection', 'due', 'late', 'arrival']",Tuesday,6,2017,-0.3612,negative,NEGATIVE,0.9982978701591492
3,56,4,-0.0796296296296296,-0.15,0.4888888888888888,0.3999999999999999,"['front', 'lounge', 'empty', 'except', 'non', 'movie', 'movie', 'nearly', 'item', 'leg', 'rest', 'wine']","['make', 'business', 'class', 'average']",Tuesday,6,2017,-0.2023,negative,NEGATIVE,0.9991865754127502
5,32,2,0.4502380952380953,0.7,0.7233333333333334,0.6000000000000001,"['free', 'snack', 'drink', 'able', 'check', 'baggage', 'deliver', 'belt', 'end', 'quickly']","['good', 'flight']",Tuesday,6,2017,0.5106,positive,NEGATIVE,0.9770012497901917
3,39,7,0.0368749999999999,-0.15,0.6925,0.3999999999999999,"['average', 'except', 'man', 'board', 'guess', 'inflight', 'attendant']","['one', 'shine', 'moment', 'average', 'flight']",Tuesday,6,2017,0.0,neutral,NEGATIVE,0.9917700290679932
1,405,3,0.0125,-1.0,0.5650925925925925,1.0,"['booking', 'realize', 'operate', 'check', 'email', 'check', 'attempt', 'online', 'realize', 'partner', 'website', 'hold', 'check', 'email', 'check', 'booking', 'although', 'cost', 'son', 'without', 'agent', 'something', 'wrong', 'booking', 'fix', 'fix', 'phone', 'across', 'luggage', 'infant', 'decide', 'rate', 'stand', 'queue', 'talk', 'resolve', 'resolve', 'eventually', 'figure', 'clear', 'check', 'arrive', 'second', 'person', 'queue', 'check', 'son', 'stroller', 'arrive', 'collect', 'luggage', 'child', 'luggage', 'baggage', 'without', 'son', 'stroller', 'without', 'stroller', 'difficult', 'search', 'assist']","['horrible', 'customer', 'service']",Monday,6,2017,0.8876,positive,NEGATIVE,0.9948141574859619
5,73,11,0.34625,0.2,0.5479166666666666,0.3,"['safe', 'without', 'fight', 'arrive', 'ahead', 'quiet', 'light', 'landing', 'bus', 'stewardess']","['timesteward', 'boarding', 'flight', 'helpfull', 'polite']",Monday,6,2017,0.6229,positive,NEGATIVE,0.9852104783058167
1,34,2,-0.1719999999999999,0.0,0.6444444444444444,0.0,"['luggage', 'personal', 'life']","['upgrade', 'seat']",Monday,6,2017,0.0,neutral,POSITIVE,0.7402700185775757
5,19,5,0.44625,0.7,0.5387500000000001,0.6000000000000001,"['plus', 'meal']","['good', 'service', 'good', 'food']",Monday,6,2017,0.0,neutral,POSITIVE,0.9966818690299988
3,41,4,0.0238095238095238,-0.0059523809523809,0.6023809523809524,0.4761904761904761,"['food', 'decent', 'movie', 'long', 'queue', 'couple']","['decent', 'food', 'tight', 'seat']",Monday,6,2017,0.0,neutral,POSITIVE,0.9963573813438416
1,143,3,-0.0427777777777777,-0.9099999999999998,0.7044444444444444,0.8666666666666667,"['booking', 'booking', 'baggage', 'stop', 'talk', 'language', 'respect', 'talk', 'word', 'cost', 'tired', 'queue', 'limit', 'booking', 'limit', 'talk', 'respect', 'queue', 'respect', 'hope', 'guy']","['bad', 'behavior']",Monday,6,2017,0.7964,positive,NEGATIVE,0.9793216586112976
1,115,8,0.0475,-0.1,0.4875,0.0,"['manager', 'item', 'website', 'station', 'item', 'empty', 'money', 'story', 'manager', 'second', 've', 'trouble', 'counter', 'different', 'different']","['give', 'money', 'jail']",Monday,6,2017,-0.5423,negative,NEGATIVE,0.9970903396606445
4,231,7,0.2496173469387755,-0.0499999999999999,0.4896541950113378,0.6,"['booking', 'smooth', 'star', 'delayed', 'leg', 'booking', 'transfer', 'major', 'food', 'wish', 'frequently', 'water', 'drink', 'leg', 'accommodation', 'always', 'front', 'note', 'cost', 'extra', 'emergency', 'exit', 'booking', 's', 'standard', 'movie', 'personal', 'touch', 'movie', 'movie', 'bar', 'delayed', 'extra', 'emergency', 'exit', 're', 'tall', 'movie']","['expensive', 'go', 'relatively', 'smoothly']",Monday,6,2017,-0.6151,negative,NEGATIVE,0.9630911946296692
1,116,5,-0.0166666666666666,0.0,0.3333333333333333,0.0,"['luggage', 'deliver', 'accommodation', 'real', 'pleasure', 'top', 'later', 'check', 'online', 'info', 'personnel', 'canceled', 'luggage', 'sometimes']","['bit', 'chaos']",Monday,6,2017,0.6705,positive,NEGATIVE,0.9662793278694153
4,31,3,0.395,0.0,0.48,0.0,"['speak', 'french', 'english']","['air', 'france', 'mexcdgmex']",Monday,6,2017,0.0,neutral,POSITIVE,0.97271728515625
5,54,6,-0.0333333333333333,1.0,0.4666666666666666,1.0,"['wife', 'baggage', 'concern', 'baggage', 'thank', 'wrong', 'baggage']","['time', 'excellent', 'connection']",Monday,6,2017,-0.1531,negative,NEGATIVE,0.9966817498207092
4,150,8,0.1643333333333333,0.0499999999999999,0.4446666666666666,0.55,"['wife', 'booking', 'value', 'check', 'especially', 'wife', 'delayed', 'bag', 'deliver', 'morning', 'delayed', 'check', 'quickly', 'transfer', 'wife', 'british', 'airways', 'via', 'land', 'although']","['interesting', 'flight', 'could', 'worse']",Monday,6,2017,-0.1725,negative,NEGATIVE,0.9934191107749939
3,91,11,0.1069444444444444,0.0999999999999999,0.349465811965812,0.1666666666666666,"['lax', 'open', 'accommodation', 'money', 'regular', 'middle', 'empty', 'food', 'second', 'decent', 'worth', 'extra', 'transfer', 'accommodation', 'lounge', 'clean']","['business', 'class', 'short', 'haul', 'flight', 'be', 'not', 'worth', 'extra', 'money']",Monday,6,2017,0.4215,positive,NEGATIVE,0.9974246025085449
5,114,12,0.2380555555555555,0.0,0.5005555555555555,0.0,"['ve', 'united', 'plus', 'inch', 'else', 'ago', 'foot', 'accommodation', 'storage', 'side', 'access', 'overhead', 'storage', 'separate', 'wide', 'meal', 'present', 'write', 'home', 'average', 'food', 'truly', 'negative', 'bathroom']","['premium', 'economy', 'airline', 'make', 'differetnce', 'compare', 'ual']",Monday,6,2017,0.25,positive,NEGATIVE,0.9936028122901917
5,31,4,1.0,0.0,0.65,0.0,"['inflight', 'movie', 'beverage', 'food']","['like', 'air', 'france']",Monday,6,2017,0.0,neutral,POSITIVE,0.9755571484565735
3,24,7,0.1642857142857142,0.75,0.5357142857142858,0.675,"['movie', 'food', 'wine', 'british']","['great', 'wine', 'good', 'comfort', 'level', 'time']",Monday,6,2017,0.0,neutral,POSITIVE,0.977702796459198
4,84,4,0.3329487179487179,0.0,0.6097435897435898,0.0,"['long', 'haul', 'average', 'boarding', 'handle', 'anything', 'else', 'I', 've', 'meal', 'cost', 'average']","['air', 'france', 'economy', 'class']",Monday,6,2017,0.0,neutral,NEGATIVE,0.9810076355934143
4,172,9,0.2310185185185185,0.8,0.4778846153846153,0.75,"['south', 'side', 'near', 'traffic', 'traffic', 'condition', 'morning', 'traffic', 'anywhere', 'plus', 'traffic', 'least', 'end', 'less', 'less', 'home', 'shuttle', 'train']","['ory', 'jfk', 'great', 'connection']",Monday,6,2017,0.0,neutral,NEGATIVE,0.9937952756881714
5,26,2,0.85,0.2,0.45,0.3,"['ever', 'luggage', 'deliver', 'door']",['helpful'],Monday,6,2017,0.0,neutral,POSITIVE,0.6275351047515869
4,43,3,-0.1785714285714285,0.0,0.2857142857142857,0.0,"['transfer', 'tight', 'custom', 'bag']","['flight', 'barcelona']",Monday,6,2017,0.0,neutral,NEGATIVE,0.9184947609901428
4,27,5,0.5543750000000001,0.65,0.7941666666666667,0.625,"['clean', 'menu', 'landing', 'smooth']","['another', 'great', 'smooth', 'touchdown']",Tuesday,6,2017,0.4019,positive,POSITIVE,0.996801495552063
4,33,2,0.4791666666666667,1.0,0.6,1.0,['smooth'],"['excellent', 'touchdown']",Tuesday,6,2017,0.0,neutral,POSITIVE,0.9997878670692444
5,101,2,0.33875,0.8,0.33625,0.75,"['ever', 'booking', 'miss', 'long', 'haul', 'lax', 'upper', 'deck', 'always']","['great', 'service']",Tuesday,6,2017,-0.1531,negative,NEGATIVE,0.9979081153869629
5,40,3,0.125,1.0,0.625,0.3,"['comment', 'card', 'attendant', 'accommodate', 'offering', 'food']","['good', 'service', 'ever']",Tuesday,6,2017,0.0,neutral,NEGATIVE,0.818304717540741
4,65,6,0.3066666666666666,0.0,0.54,0.0,"['partner', 'klm', 'south', 'prefer', 'top', 'previous', 'lounge']","['south', 'america', 'avoid', 'heathrow']",Tuesday,6,2017,0.2023,positive,POSITIVE,0.8360753059387207
4,42,2,-0.0392857142857142,0.7,0.5261904761904762,0.6000000000000001,"['middle', 'leg', 'accommodation', 'food', 'staff', 'mind']","['good', 'airline']",Monday,6,2017,0.0,neutral,POSITIVE,0.9382588267326355
2,109,7,-0.2809523809523809,-0.4,0.6214285714285713,0.6,"['booking', 'code', 'generally', 'compensation', 'drink', 'food', 'unless', 'arrive', 'board', 'staff', 'miss', 'weather', 'delayed']","['code', 'share', 'use', 'flybe', 'poor']",Monday,6,2017,-0.3612,negative,NEGATIVE,0.9923244714736938
1,78,10,-0.2571428571428571,-0.52,0.4285714285714286,0.78,"['schedule', 'explanation', 'stop', 'depart', 'arrive', 'later', 'transfer', 'either', 'side', 'bag', 'arrive', 'food', 'board', 'movie', 'offering']","['delay', 'bag', 'day', 'flight', 'service', 'poor']",Monday,6,2017,-0.296,negative,NEGATIVE,0.9890362620353699
3,153,5,0.1999242424242425,0.05,0.5156876456876458,0.7,"['expectation', 'outbound', 'fully', 'flat', 'foot', 'amenity', 'french', 'long', 'meal', 'third', 'might', 'tray', 'main', 'course', 'able', 'main', 'course', 'vegetarian', 'dish']","['pretty', 'average', 'business', 'class', 'experience']",Sunday,6,2017,0.0,neutral,NEGATIVE,0.9003422856330872
1,86,2,-0.1821180555555555,0.0,0.5444444444444445,0.0,"['cost', 'guy', 'wear', 'long', 'check', 'straight', 'refuse', 'name', 'otherwise', 'name', 'employee', 'tiny', 'person', 'trouble', 'queue']","['avoid', 'airfrance']",Saturday,6,2017,-0.4588,negative,NEGATIVE,0.998095691204071
2,170,14,-0.324090909090909,0.4,0.4901515151515151,1.0,"['state', 'via', 'booking', 'advance', 'booking', 'state', 'reserve', 'red', 'course', 'assign', 'middle', 'different', 'stand', 'separate', 'queue', 'arrive', 'queue', 'purchase', 'reserve', 'booking', 'human', 'frustrating', 'email', 'rate', 'immediately', 'long', 'rate', 'course', 'frustrating', 'end', 'note']","['book', 'waaay', 'advance', 'sit', 'together', 'important', 'detail', 'air', 'france']",Saturday,6,2017,-0.7003,negative,NEGATIVE,0.9922531247138977
4,24,3,0.05,0.0,0.2,0.0,"['code', 'operate', 'efficient', 'booking', 'direct']","['prague', 'paris']",Saturday,6,2017,0.4215,positive,POSITIVE,0.9554361701011658
1,97,6,-0.0024999999999999,0.0,0.6572916666666666,0.0,"['ever', 'meal', 'begin', 'drink', 'eventually', 'station', 'food', 'beverage', 'attendant', 'life', 'beverage', 'attendant', 'stick', 'future']","['hour', 'flight', 'water']",Saturday,6,2017,0.0,neutral,NEGATIVE,0.8659782409667969
5,49,3,0.25,0.5,0.5874999999999999,0.875,"['away', 'arrangement', 'attendant', 'food', 'large', 'portion', 'care', 'care', 'forward']","['outstanding', 'business', 'class']",Saturday,6,2017,0.7506,positive,NEGATIVE,0.8493706583976746
2,138,3,0.0377551020408163,0.25,0.5297619047619048,0.65,"['except', 'fact', 'drink', 'food', 'cost', 'clearly', 'age', 'movie', 'limited', 'although', 'canceled', 'cost', 'cost', 'check', 'kiosk', 'frustrating', 'queue', 'simply', 'check', 'person', 'job', 'computer', 'second']","['mediocre', 'good']",Saturday,6,2017,-0.2732,negative,NEGATIVE,0.99806147813797
5,77,2,0.4953571428571429,1.0,0.625,1.0,"['treat', 'drink', 'staff', 'love', 'treat', 'extra', 'coffee', 'future']","['excellent', 'airline']",Friday,6,2017,0.8625,positive,POSITIVE,0.9996825456619263
3,44,2,-0.0791666666666666,0.0,0.4041666666666667,0.0,"['concern', 'report', 'different', 'leg', 'accommodation', 'storage', 'attendant', 'professional']","['premium', 'economy']",Friday,6,2017,0.0,neutral,NEGATIVE,0.6571359038352966
2,39,1,-0.0166666666666666,0.0,0.45,0.0,"['usual', 'delayed']",['delay'],Friday,6,2017,-0.2263,negative,NEGATIVE,0.9992468357086182
2,51,2,-0.2267857142857142,0.0,0.5625,0.0,"['treat', 'movie', 'movie', 'stewardess', 'safety', 'properly']","['do', 'not', 'use']",Friday,6,2017,0.6705,positive,POSITIVE,0.9997022747993469
5,21,9,0.2166666666666666,0.89,0.6666666666666667,1.0,"['plan', 'schedule', 'transfer']","['nice', 'experience', 'comforatble', 'seat', 'perfect', 'service', 'staff']",Thursday,6,2017,0.0,neutral,NEGATIVE,0.9761350750923157
3,171,5,0.0767857142857142,0.6,0.4351190476190475,1.0,"['transfer', 'leg', 'smooth', 'agent', 'efficient', 'although', 'queue', 'chaotic', 'boarding', 'quick', 'sit', 'movie', 'usual', 'super', 'either', 'quick', 'cup', 'water', 'attendant', 'efficient', 'without', 'star', 'star', 'decide', 'stick', 'queue']","['nice', 'flight', 'efficient', 'boarding']",Tuesday,5,2017,0.743,positive,NEGATIVE,0.9824039936065674
1,79,12,-0.1636363636363636,0.0,0.515909090909091,0.0,"['husband', 'booking', 'advance', 'extra', 'leg', 'accommodation', 'extra', 'leg', 'accommodation', 'food', 'arrive', 'tired', 'klm', 'guess', 'ill', 'future']","['never', 'never', 'step', 'board', 'air', 'france', 'plane']",Tuesday,5,2017,-0.6908,negative,NEGATIVE,0.9971321821212769
3,611,3,0.1789893100097181,0.6,0.4576874486058159,1.0,"['surprise', 'treat', 'something', 'special', 'booking', 'premiere', 'going', 'counter', 'hope', 'surprise', 'first', 'counter', 'regular', 'booking', 'counter', 'queue', 'check', 'drop', 'bag', 'check', 'online', 'notice', 'first', 'counter', 'reach', 'counter', 'booking', 'agent', 'manager', 'premiere', 'check', 'treat', 'first', 'check', 'queue', 'lounge', 'neither', 'people', 'cost', 'lounge', 'locate', 'lounge', 'klm', 'check', 'desk', 'lounge', 'date', 'lounge', 'check', 'person', 'check', 'notice', 'first', 'immediately', 'different', 'wrong', 'lounge', 'appear', 'lounge', 'first', 'check', 'nearly', 'lounge', 'thru', 'check', 'lounge', 'premiere', 'manager', 'lounge', 'lounge', 'thru', 'check', 'date', 'update', 'read', 'booking', 'food', 'average', 'area', 'otherwise', 'efficient', 'land', 'thru', 'touch', 'catch', 'train', 'car', 'cost', 'average', 'first', 'encounter', 'food', 'less', 'money']","['nice', 'flight']",Monday,5,2017,0.8979,positive,NEGATIVE,0.9256011247634888
4,33,2,0.6533333333333333,0.7,0.7366666666666667,0.6000000000000001,"['food', 'main']","['good', 'flight']",Monday,5,2017,0.0,neutral,POSITIVE,0.9930000305175781
4,19,5,0.4962499999999999,0.7,0.6200000000000001,0.6000000000000001,"['staff', 'talk', 'different', 'language', 'food']","['good', 'food', 'good', 'service']",Monday,5,2017,0.0,neutral,POSITIVE,0.9355900287628174
